area,day,ap_tmp,sin,dif
전주,2022-10-07,17.404506422466213,-0.9946415246951927,-7.000000000000002
전주,2022-10-08,18.57522367250198,-0.992708874098054,-12.9
전주,2022-10-09,15.696599999999998,-0.9904804439875632,-3.3000000000000007
전주,2022-10-10,11.95808343872864,-0.9879568983287464,-6.300000000000001
전주,2022-10-11,14.433252210597594,-0.9851389890168739,-9.2
전주,2022-10-12,15.70776378678775,-0.9820275556534303,-14.399999999999999
전주,2022-10-13,17.786251169990656,-0.9786235252959552,-12.799999999999999
전주,2022-10-14,18.852400000000003,-0.9749279121818236,-12.2
전주,2022-10-15,20.213772178624396,-0.9709418174260521,-12.400000000000002
전주,2022-10-16,19.63188215788732,-0.9666664286932197,-8.900000000000002
전주,2022-10-17,14.282327475743779,-0.9621030198436005,-9.200000000000001
전주,2022-10-18,11.168538745012526,-0.9572529505536158,-10.5
전주,2022-10-19,11.589792095410605,-0.952117665910714,-13.7
전주,2022-10-20,14.3881196060994,-0.9466986959828061,-16.099999999999998
전주,2022-10-21,16.527038039848957,-0.9409976553623765,-10.600000000000001
전주,2022-10-22,18.165586545971372,-0.9350162426854148,-9.299999999999999
전주,2022-10-23,16.063028426875018,-0.9287562401253028,-9.5
전주,2022-10-24,11.905732108209154,-0.9222195128618105,-9.100000000000001
전주,2022-10-25,12.22567224725951,-0.9154080085253663,-14.4
전주,2022-10-26,14.990898815359191,-0.908323756616754,-12.299999999999999
전주,2022-10-27,15.959528558825719,-0.9009688679024196,-12.200000000000001
전주,2022-10-28,15.195717378624495,-0.8933455337855633,-12.100000000000001
전주,2022-10-29,16.527038039848957,-0.8854560256532098,-11.499999999999998
전주,2022-10-30,17.03908444801221,-0.8773026941994424,-11.700000000000001
전주,2022-10-31,16.373528031022914,-0.8688879687250066,-9.5
전주,2022-11-01,15.576151915290339,-0.8602143564135004,-10.0
전주,2022-11-02,14.079198554836559,-0.8512844415843515,-10.599999999999998
전주,2022-11-03,12.456359420984967,-0.8421008849228121,-11.799999999999999
