지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),평균 풍속(m/s)
90,속초,2021-10-31,15.2,10.9,20.7,1.3
90,속초,2021-11-01,14.5,11.8,19,2.4
90,속초,2021-11-02,11.9,9.2,14.3,1.6
90,속초,2021-11-03,13.5,10.1,18.2,1.1
90,속초,2021-11-04,13.7,9.3,19.4,1
90,속초,2021-11-05,14,9.4,19.1,1.4
90,속초,2021-11-06,13.9,10.3,19,1.5
90,속초,2021-11-07,14.1,9.2,20.1,1.9
90,속초,2021-11-08,11.5,6.7,17.5,3.6
90,속초,2021-11-09,7.1,5.1,8.8,2.9
90,속초,2021-11-10,6.2,3.7,9,3.1
90,속초,2021-11-11,6.5,3.9,10.2,3.5
90,속초,2021-11-12,5.8,2.2,10,2.2
90,속초,2021-11-13,9.2,.7,15.7,1.7
90,속초,2021-11-14,12.9,9,17,2
90,속초,2021-11-15,11.3,7.2,15.1,1.7
90,속초,2021-11-16,9.9,5.5,15.1,1.8
90,속초,2021-11-17,9.8,4.1,14.6,1.6
90,속초,2021-11-18,14.6,8.3,17.6,2.3
90,속초,2021-11-19,15.8,12,19.6,2.4
90,속초,2021-11-20,11.8,8.1,16,2.5
90,속초,2021-11-21,12.2,8.9,16.5,.9
90,속초,2021-11-22,4.4,.4,14.5,3.5
90,속초,2021-11-23,1.1,-1.8,5,3.8
90,속초,2021-11-24,6.1,0,9.5,4.1
90,속초,2021-11-25,8.7,4.7,11.8,2.6
90,속초,2021-11-26,5.8,2.8,10.3,2.4
90,속초,2021-11-27,3.4,-.7,9,1.4
90,속초,2021-11-28,8.8,.4,15.6,1.2
90,속초,2021-11-29,11.7,7,14.3,1.6
90,속초,2021-11-30,7.6,2.2,10.9,1.7
90,속초,2021-12-01,.1,-1.7,2.4,3.5
90,속초,2021-12-02,3.7,-2,7,2.5
90,속초,2021-12-03,3.8,-.4,7.5,2.4
90,속초,2021-12-04,3,-.9,7.8,2.3
90,속초,2021-12-05,4.7,-.2,12,1.5
90,속초,2021-12-06,8.7,2.2,13.5,1.5
90,속초,2021-12-07,7,3.8,10.6,2.5
90,속초,2021-12-08,6.4,3.1,12.1,1.6
90,속초,2021-12-09,7.9,3.4,12.6,1.6
90,속초,2021-12-10,9,4,13.9,1.5
90,속초,2021-12-11,8.3,4.3,12.6,1.4
90,속초,2021-12-12,4.7,-1.7,9.5,2.8
90,속초,2021-12-13,.2,-5.7,5.2,1.3
90,속초,2021-12-14,5.7,-1.1,9.1,3
90,속초,2021-12-15,8.7,6.6,10.8,2.1
90,속초,2021-12-16,8.3,5.4,12.2,1.9
90,속초,2021-12-17,-2.3,-8.6,8,3.1
90,속초,2021-12-18,-2.3,-8.8,2.5,2.3
90,속초,2021-12-19,2.1,-2.3,6,2.4
90,속초,2021-12-20,8.4,3.7,11.5,2.4
90,속초,2021-12-21,8.9,4.7,13,2.6
90,속초,2021-12-22,3.3,-.9,6.8,2.4
90,속초,2021-12-23,3.2,-1.4,8.1,1.8
90,속초,2021-12-24,1.9,-1.3,4.9,2.2
90,속초,2021-12-25,-7.1,-13.5,-.7,1.6
90,속초,2021-12-26,-10.4,-14.9,-6.8,2
90,속초,2021-12-27,-5.3,-13,-1,2.1
90,속초,2021-12-28,.4,-8.1,5.2,1.6
90,속초,2021-12-29,4,.5,6.6,2.9
90,속초,2021-12-30,-2.6,-6,.6,2.7
90,속초,2021-12-31,-4.6,-8,-.9,1.7
90,속초,2022-01-01,-3.3,-9.2,2.1,1.3
90,속초,2022-01-02,2.2,-2.4,5.9,2.1
90,속초,2022-01-03,.6,-3,3,2.1
90,속초,2022-01-04,-1.2,-4.2,1.8,2.1
90,속초,2022-01-05,-1.5,-4.9,1.9,1.9
90,속초,2022-01-06,-1.2,-4.7,3.3,2.2
90,속초,2022-01-07,-.4,-4.2,3.9,1.5
90,속초,2022-01-08,3.3,-2.4,5.4,2.1
90,속초,2022-01-09,1.9,-1.2,5.2,1.9
90,속초,2022-01-10,1.8,-2,5.1,1.7
90,속초,2022-01-11,-2.8,-7.1,2,2.4
90,속초,2022-01-12,-4.2,-9.8,1.1,1.8
90,속초,2022-01-13,-5.2,-7.2,-2,2.9
90,속초,2022-01-14,-3.1,-9,3.4,1.3
90,속초,2022-01-15,1.2,-4.5,4.9,2
90,속초,2022-01-16,1.4,-3.8,4.4,3.3
90,속초,2022-01-17,-3.4,-5.6,-.5,2.6
90,속초,2022-01-18,-4.5,-9.3,-.7,1.2
90,속초,2022-01-19,-2.3,-6.1,1.5,1.8
90,속초,2022-01-20,-3.5,-6.3,-.1,2.2
90,속초,2022-01-21,-2.5,-6.4,2.4,1.8
90,속초,2022-01-22,-1.1,-5.4,2.3,1.6
90,속초,2022-01-23,1.3,-1.2,3.5,2.3
90,속초,2022-01-24,2,-.6,4,1.6
90,속초,2022-01-25,2.4,-.6,4.3,.7
90,속초,2022-01-26,3.7,.3,7.8,1.9
90,속초,2022-01-27,.7,-2.8,4.3,2
90,속초,2022-01-28,-.6,-4.5,2.3,1.6
90,속초,2022-01-29,-.5,-4.1,3.8,1.7
90,속초,2022-01-30,-1.5,-4.6,2.1,1.7
90,속초,2022-01-31,.9,-3.9,5.6,1.5
90,속초,2022-02-01,.9,-1.3,3.5,2.1
90,속초,2022-02-02,-.5,-3.5,3.2,2.7
90,속초,2022-02-03,-.9,-4.8,3.8,2.1
90,속초,2022-02-04,-3.1,-6.7,1,2.6
90,속초,2022-02-05,-5.1,-9,-1,2.3
90,속초,2022-02-06,-2,-6.8,2.8,2.7
90,속초,2022-02-07,-1.5,-6,1.9,1.2
90,속초,2022-02-08,-.3,-4,3.9,1.3
90,속초,2022-02-09,.9,-3.3,6.5,1.4
90,속초,2022-02-10,1,-2.2,4.8,1.9
90,속초,2022-02-11,4.1,-2.3,9.1,1.6
90,속초,2022-02-12,4.5,.8,7.3,1.5
90,속초,2022-02-13,3.3,1.1,5.5,2.7
90,속초,2022-02-14,3.4,.9,5.4,2.5
90,속초,2022-02-15,-2,-6.2,1.8,3.5
90,속초,2022-02-16,-6.2,-8.6,-2.9,3.7
90,속초,2022-02-17,-5.4,-10.9,-.9,2.2
90,속초,2022-02-18,.8,-6.2,5.3,1.5
90,속초,2022-02-19,1.6,-3,5.1,2.4
90,속초,2022-02-20,-3.2,-6.9,.6,2.9
90,속초,2022-02-21,-1.6,-5.7,3.1,3.1
90,속초,2022-02-22,-3,-5.8,1,2.8
90,속초,2022-02-23,-4.8,-10.1,-1.3,1.6
90,속초,2022-02-24,.4,-7.6,6.4,2
90,속초,2022-02-25,5.9,-.3,10.6,2.6
90,속초,2022-02-26,7,2.9,11.2,3.6
90,속초,2022-02-27,6.1,1.1,11,3
90,속초,2022-02-28,6.8,3.6,12.7,1.7
90,속초,2022-03-01,7.3,3.1,11.9,1.8
90,속초,2022-03-02,6.4,1.1,11.9,2
90,속초,2022-03-03,5.1,1,8.5,2.1
90,속초,2022-03-04,9.2,0,17.7,2.3
90,속초,2022-03-05,4.1,1,10.1,4.2
90,속초,2022-03-06,2.3,-.5,6.2,2.5
90,속초,2022-03-07,4.2,-2,8.4,1.3
90,속초,2022-03-08,5.1,1.1,9.8,1.3
90,속초,2022-03-09,5.3,1.3,9.7,1.4
90,속초,2022-03-10,11,2.2,17.4,2
90,속초,2022-03-11,14.3,10.9,21,1.7
90,속초,2022-03-12,8.8,4.5,12.5,2
90,속초,2022-03-13,5.2,3.8,6.4,2.5
90,속초,2022-03-14,6.3,4.4,9.1,1.8
90,속초,2022-03-15,8.3,4.1,11.2,2.3
90,속초,2022-03-16,10.6,5.7,16.3,1.9
90,속초,2022-03-17,5.3,4.1,8.3,2.4
90,속초,2022-03-18,4.3,2,5.7,3.6
90,속초,2022-03-19,1.1,-.3,3,2.3
90,속초,2022-03-20,4.1,-.2,10.1,1.4
90,속초,2022-03-21,4.8,.2,8.7,1.5
90,속초,2022-03-22,4.7,.4,8.2,1.9
90,속초,2022-03-23,6.9,1.1,11.4,1.8
90,속초,2022-03-24,10.5,6.3,14.9,2.2
90,속초,2022-03-25,11.2,8.2,14.4,1.3
90,속초,2022-03-26,9.7,7.3,12.7,2.7
90,속초,2022-03-27,10.7,5.8,15.4,2.6
90,속초,2022-03-28,6.9,1.7,11.8,2
90,속초,2022-03-29,10.6,1.5,15.8,1.8
90,속초,2022-03-30,11.2,5.9,15.1,2.1
90,속초,2022-03-31,5.2,3.8,7.2,1.8
90,속초,2022-04-01,5.5,1.9,10.3,1.9
90,속초,2022-04-02,7.3,1.8,13.1,1.4
90,속초,2022-04-03,8.7,3.8,13.8,1.9
90,속초,2022-04-04,11.8,5,17,2.1
90,속초,2022-04-05,15.3,7.6,20.6,2.6
90,속초,2022-04-06,10.9,7.3,14,2.8
90,속초,2022-04-07,11.5,7.4,20.2,2.2
90,속초,2022-04-08,13.8,4,21.1,2.9
90,속초,2022-04-09,23.2,17.7,27.2,5.1
90,속초,2022-04-10,24,14.9,29.8,2.7
90,속초,2022-04-11,19.1,13.7,23.9,2.9
90,속초,2022-04-12,15.3,9.7,23.7,2.4
90,속초,2022-04-13,8.5,6.6,10.5,2.1
90,속초,2022-04-14,9.5,7.4,13,1.7
90,속초,2022-04-15,9.1,5.3,14.1,1.5
90,속초,2022-04-16,12.3,2.8,16.9,2.6
90,속초,2022-04-17,16.9,12.9,20.1,2.2
90,속초,2022-04-18,15.3,8.7,20.9,2.1
90,속초,2022-04-19,12.6,6.6,17.1,1.6
90,속초,2022-04-20,20,13.3,26,1.9
90,속초,2022-04-21,18.6,12.9,23.2,2
90,속초,2022-04-22,19.2,15.9,23.3,2.6
90,속초,2022-04-23,14.5,10.1,18.4,2.9
90,속초,2022-04-24,20.5,9.2,25.6,1.8
90,속초,2022-04-25,18.8,14.3,22.2,1.9
90,속초,2022-04-26,19,13.8,24.7,2.2
90,속초,2022-04-27,13.5,9,21.4,2.9
90,속초,2022-04-28,11,8.9,12.1,1.4
90,속초,2022-04-29,7.8,6.4,10.8,1.8
90,속초,2022-04-30,11.3,4.4,17,1.7
90,속초,2022-05-01,13.5,9,21.1,2.8
90,속초,2022-05-02,10.5,5.8,15.4,1.9
90,속초,2022-05-03,17.6,5.9,24.2,2.4
90,속초,2022-05-04,23.9,19.4,29.1,4.1
90,속초,2022-05-05,20.5,15.4,24.9,2.3
90,속초,2022-05-06,18.9,14.5,23.9,1.5
90,속초,2022-05-07,13.5,9.5,20.9,2.4
90,속초,2022-05-08,12.5,7.7,15.7,1.6
90,속초,2022-05-09,13.6,7.9,20,1.4
90,속초,2022-05-10,13.5,7,19.2,2.3
90,속초,2022-05-11,15.2,10.7,19.7,1.6
90,속초,2022-05-12,14,11.1,18.1,2.8
90,속초,2022-05-13,12.1,7.8,15.3,1.7
90,속초,2022-05-14,16,6.8,22.8,2.3
90,속초,2022-05-15,15.4,9.6,19.7,2.3
90,속초,2022-05-16,19.2,13.6,26.4,3
90,속초,2022-05-17,19.4,12.9,23.6,2.1
90,속초,2022-05-18,23.5,17,27.9,2.3
90,속초,2022-05-19,21.1,17.6,24,2.2
90,속초,2022-05-20,23.1,20.1,27.6,1.8
90,속초,2022-05-21,24.5,18.2,30.3,1.8
90,속초,2022-05-22,20,14.9,24.3,1.7
90,속초,2022-05-23,18.6,14,23.9,1.9
90,속초,2022-05-24,24.6,16.9,30.2,2
90,속초,2022-05-25,22.4,17.5,27.8,2.1
90,속초,2022-05-26,20.8,14.9,25.5,2.6
90,속초,2022-05-27,19.7,16.8,24.9,2.5
90,속초,2022-05-28,26.5,17.4,33.5,2.7
90,속초,2022-05-29,22.5,16.9,27.8,2.5
90,속초,2022-05-30,16.9,16,18.7,3
90,속초,2022-05-31,20.9,12.8,26.8,2.1
90,속초,2022-06-01,20.7,16.3,24.2,1.7
90,속초,2022-06-02,21.3,16.1,27.2,1.8
90,속초,2022-06-03,19.1,17,21.8,2.7
90,속초,2022-06-04,18.7,17.3,22.1,3.3
90,속초,2022-06-05,17.5,16.5,19,3.4
90,속초,2022-06-06,14.1,12.3,16.9,4.3
90,속초,2022-06-07,13.6,11.2,14.9,2.1
90,속초,2022-06-08,15.8,10.1,20,1.6
90,속초,2022-06-09,15.6,12.4,19.7,1
90,속초,2022-06-10,17.8,13.1,23,1.1
90,속초,2022-06-11,17.8,15.9,20.2,1.6
90,속초,2022-06-12,18.7,16.4,22.9,1.8
90,속초,2022-06-13,18.4,16.4,21.3,1.7
90,속초,2022-06-14,17.3,15.9,20.1,1.7
90,속초,2022-06-15,14.8,13.7,16.6,1.6
90,속초,2022-06-16,18.7,13.8,23,1.5
90,속초,2022-06-17,23.6,19.5,31,2.1
90,속초,2022-06-18,24.6,20.5,28.9,1.7
90,속초,2022-06-19,23.9,19.8,29.4,1.7
90,속초,2022-06-20,24.5,20.9,28.9,1.3
90,속초,2022-06-21,22.2,20,26.3,1.5
90,속초,2022-06-22,22.3,19.7,25.2,1.7
90,속초,2022-06-23,21.3,20.1,22.9,1.2
90,속초,2022-06-24,26.2,20.2,32.7,2.1
90,속초,2022-06-25,29.8,23.9,34.6,2.4
90,속초,2022-06-26,26.4,19.8,32.3,2
90,속초,2022-06-27,24.4,21.6,28.5,1.2
90,속초,2022-06-28,29.4,24.2,31.4,2.9
90,속초,2022-06-29,27.1,22.8,32.5,2
90,속초,2022-06-30,22.1,21.1,23.8,1.3
90,속초,2022-07-01,24.1,20.7,30.7,1.5
90,속초,2022-07-02,25.1,20.7,31.2,1.7
90,속초,2022-07-03,26.7,22,31.6,1.2
90,속초,2022-07-04,27.4,23.7,31.1,1.2
90,속초,2022-07-05,25.6,23.4,29.6,1.2
90,속초,2022-07-06,25.6,23.6,28.8,1.5
90,속초,2022-07-07,25.4,23.7,27.3,1.2
90,속초,2022-07-08,28.3,23.3,33.4,1.1
90,속초,2022-07-09,25.9,24.2,29.4,1.4
90,속초,2022-07-10,24,22.6,26.1,1.8
90,속초,2022-07-11,22.8,21.1,26.8,1.8
90,속초,2022-07-12,21.7,20.3,24.7,.8
90,속초,2022-07-13,21.6,20.6,22.5,2
90,속초,2022-07-14,22.1,20,24,2.2
90,속초,2022-07-15,22.1,19.9,26,1.6
90,속초,2022-07-16,22.8,20.4,25.4,1.3
90,속초,2022-07-17,23.1,20.8,26.2,1.3
90,속초,2022-07-18,24.4,22,27.2,1.3
90,속초,2022-07-19,24.7,22.7,28.3,1.1
90,속초,2022-07-20,26.2,22.9,31.4,1.1
90,속초,2022-07-21,21.2,20,23.3,2.3
90,속초,2022-07-22,22.2,20.4,25.1,1.4
90,속초,2022-07-23,22.9,18.8,26.9,2.2
90,속초,2022-07-24,23.4,21.4,26.8,2
90,속초,2022-07-25,23.6,21.3,26.4,1.5
90,속초,2022-07-26,23.9,21.9,26.7,1.3
90,속초,2022-07-27,24.7,22.5,28.3,1.6
90,속초,2022-07-28,25,23.4,27.5,1.6
90,속초,2022-07-29,25.5,23.3,28.5,1
90,속초,2022-07-30,26.2,24.6,29.3,1.5
90,속초,2022-07-31,25,24.2,26.8,.6
90,속초,2022-08-01,25.4,24.2,28.3,1.1
90,속초,2022-08-02,25.8,24.6,28,1.1
90,속초,2022-08-03,29.5,24.7,35,1.2
90,속초,2022-08-04,28,25.4,33,1.3
90,속초,2022-08-05,29.3,26.2,32.3,1.4
90,속초,2022-08-06,30.2,27.4,35.5,1
90,속초,2022-08-07,28.8,26.7,32,1
90,속초,2022-08-08,27.8,25.1,31.7,1.5
90,속초,2022-08-09,24.6,20.3,29.8,1.5
90,속초,2022-08-10,23.6,20.3,27,1.3
90,속초,2022-08-11,24.8,22.7,28.8,1.5
90,속초,2022-08-12,25.8,21.8,30.3,1.3
90,속초,2022-08-13,24.9,20.7,28.1,1
90,속초,2022-08-14,25.7,22.5,29.6,1.3
90,속초,2022-08-15,28.4,24.2,32.5,1.7
90,속초,2022-08-16,25.9,22.1,30.2,1.8
90,속초,2022-08-17,22.7,20.9,24.6,1.1
90,속초,2022-08-18,23.7,19.7,27.6,1.6
90,속초,2022-08-19,24.8,22.6,27.4,1.1
90,속초,2022-08-20,23.5,19.8,26.9,1.4
90,속초,2022-08-21,23.3,18.6,27.6,1.4
90,속초,2022-08-22,24.4,20.4,28.6,1.1
90,속초,2022-08-23,23.5,18.6,28.2,1.7
90,속초,2022-08-24,21.5,18.5,26.2,1.2
90,속초,2022-08-25,21.8,17.6,24.9,.8
90,속초,2022-08-26,23.9,19.6,28.8,1.5
90,속초,2022-08-27,21.5,16.9,25.1,2
90,속초,2022-08-28,20.8,15.8,25.7,1.6
90,속초,2022-08-29,20.4,18.1,22.9,.9
90,속초,2022-08-30,19,18.2,19.8,1.2
90,속초,2022-08-31,19.5,17.2,22.8,2
90,속초,2022-09-01,21,15.6,26.1,1.7
90,속초,2022-09-02,21.5,16.3,26.1,1.2
90,속초,2022-09-03,21.4,17.4,25.9,1.4
90,속초,2022-09-04,20.3,18.5,21.9,1.2
90,속초,2022-09-05,18.7,17.3,21.1,2
90,속초,2022-09-06,21.1,17.1,27,3
90,속초,2022-09-07,22.8,18.3,29.2,1.7
90,속초,2022-09-08,21,17,25.5,1.5
90,속초,2022-09-09,19.9,14.8,25.6,1.4
90,속초,2022-09-10,20.9,15.5,24.1,2.1
90,속초,2022-09-11,21.9,19.7,24.9,1.3
90,속초,2022-09-12,21.7,18.9,26,1.2
90,속초,2022-09-13,22.1,19.4,24.1,1.2
90,속초,2022-09-14,22.6,20.6,25.7,2.1
90,속초,2022-09-15,22.4,20.4,25.5,2.4
90,속초,2022-09-16,21.8,18.9,25.1,1.4
90,속초,2022-09-17,22.9,20.8,26,1.3
90,속초,2022-09-18,23,21.1,25.4,1.6
90,속초,2022-09-19,20,16.9,22.3,4.3
90,속초,2022-09-20,15.9,11.6,19.9,1.5
90,속초,2022-09-21,16.6,10.9,22,2.4
90,속초,2022-09-22,17.6,11.3,23.5,1.7
90,속초,2022-09-23,19.3,13.7,26.9,2.2
90,속초,2022-09-24,18.9,14,26,2.5
90,속초,2022-09-25,18,13.1,22.8,1.2
90,속초,2022-09-26,18.2,13.6,23.3,1.3
90,속초,2022-09-27,18.2,13.7,23.8,1.5
90,속초,2022-09-28,18.2,12.7,23.6,1.3
90,속초,2022-09-29,19.8,14.9,25.8,1.5
90,속초,2022-09-30,21.5,13.8,27.5,1.6
90,속초,2022-10-01,23.4,18.1,29.9,1.4
90,속초,2022-10-02,19.3,17,22.4,1.1
90,속초,2022-10-03,18.7,16,21.2,1
90,속초,2022-10-04,15.5,12.5,19.7,3
90,속초,2022-10-05,12.1,11.6,13.3,2.7
90,속초,2022-10-06,12.5,11.7,14,2.3
90,속초,2022-10-07,11.9,9.9,14.2,2.4
90,속초,2022-10-08,13.6,8.9,18,1.9
90,속초,2022-10-09,13.5,9.9,19.2,1.3
90,속초,2022-10-10,11.4,8,14.5,3.9
90,속초,2022-10-11,12.8,7.3,18.9,1.7
90,속초,2022-10-12,13.7,8.5,19.2,1.6
90,속초,2022-10-13,14.7,10,20.6,1.7
90,속초,2022-10-14,15.6,10.8,20.7,1.1
90,속초,2022-10-15,16.8,12,21.5,1.5
90,속초,2022-10-16,16.7,13.4,20.5,1.3
90,속초,2022-10-17,13.3,7.6,18.8,3
90,속초,2022-10-18,10,6,14.3,2.3
90,속초,2022-10-19,10.5,6.4,15.7,1.5
90,속초,2022-10-20,14,7.5,20.7,1.7
90,속초,2022-10-21,18.2,11.6,22.4,2
90,속초,2022-10-22,18.4,15.5,23.7,1.6
90,속초,2022-10-23,11.8,7.9,16.9,2
90,속초,2022-10-24,7.9,5.6,10.9,2.1
90,속초,2022-10-25,9.5,5.2,13.4,1.8
90,속초,2022-10-26,11.9,4.8,17.8,1.4
90,속초,2022-10-27,14.8,10.2,19.4,1.7
90,속초,2022-10-28,12.5,11,14.4,1.1
90,속초,2022-10-29,11.3,8.4,15.7,1.2
90,속초,2022-10-30,11.9,8.9,15.5,1.2
90,속초,2022-10-31,12.7,8.1,18,1.9
90,속초,2022-11-01,14.6,8.9,20.8,1.3
90,속초,2022-11-02,12.3,8.1,17.1,1.2
90,속초,2022-11-03,12.9,9.4,16.3,2.1
90,속초,2022-11-04,7,3.4,10.8,2.3
90,속초,2022-11-05,9.2,2.4,14.6,2
90,속초,2022-11-06,10.3,6.5,15.4,1.3
90,속초,2022-11-07,12.5,6.9,18,1.7
90,속초,2022-11-08,12.7,7.3,17.6,1.4
90,속초,2022-11-09,13.4,7.3,18.6,1.3
90,속초,2022-11-10,14.4,10.9,18.7,2.2
90,속초,2022-11-11,14.1,10.8,18.1,1.2
90,속초,2022-11-12,16.7,9.7,22.3,1.9
90,속초,2022-11-13,11.7,8.8,20.8,2.4
90,속초,2022-11-14,10.6,6.8,15.8,1.4
90,속초,2022-11-15,10.4,6.3,13.9,2.4
90,속초,2022-11-16,11.2,6.8,15.3,1.9
90,속초,2022-11-17,10.9,6.1,16,1.1
90,속초,2022-11-18,12.2,6.2,17.8,1.3
90,속초,2022-11-19,12.1,8.1,17.2,1.6
90,속초,2022-11-20,11.2,7,16.9,1.2
90,속초,2022-11-21,13.4,7,19.1,1.6
90,속초,2022-11-22,10.6,5.8,14.5,1.1
90,속초,2022-11-23,10.1,8.9,13.4,1.9
90,속초,2022-11-24,9.6,5.8,14,1.4
90,속초,2022-11-25,14.5,6.5,20.6,4
90,속초,2022-11-26,10.2,2.3,14.6,4.5
90,속초,2022-11-27,6.7,1.5,11.6,1.5
90,속초,2022-11-28,7.9,3.8,11.2,1.3
90,속초,2022-11-29,10,4.8,14.9,2.2
90,속초,2022-11-30,-2.1,-4.6,4.9,3.4
90,속초,2022-12-01,-3.3,-7.2,.7,2.7
90,속초,2022-12-02,-1.2,-6,3.8,1.8
90,속초,2022-12-03,4.4,-2.9,8.3,2.5
90,속초,2022-12-04,.4,-2.2,3.7,1.8
90,속초,2022-12-05,-.3,-4.3,4.1,1.5
90,속초,2022-12-06,1.4,-1.9,3.4,2.7
90,속초,2022-12-07,5.6,2.5,8.7,3
90,속초,2022-12-08,6.2,2.2,11.6,2
90,속초,2022-12-09,5.9,2.2,8.9,2
90,속초,2022-12-10,3.9,1.1,7.8,2
90,속초,2022-12-11,3.8,.7,8.2,2.2
90,속초,2022-12-12,4.5,.3,10,2.1
90,속초,2022-12-13,1.6,-5.1,4.9,3.2
90,속초,2022-12-14,-6.9,-10.5,-4.4,2.5
90,속초,2022-12-15,-1.8,-7.3,3.1,1.9
90,속초,2022-12-16,-2.1,-6.4,2.5,1.2
90,속초,2022-12-17,-4.9,-9,-1.3,2.6
90,속초,2022-12-18,-7.9,-10.7,-4.8,2.4
90,속초,2022-12-19,-4.8,-9.2,-1,2.6
90,속초,2022-12-20,-.4,-5.1,4.1,1.3
90,속초,2022-12-21,2.9,-.7,9.2,1.9
90,속초,2022-12-22,-5.6,-10.5,1.3,3.6
90,속초,2022-12-23,-9.2,-12.5,-5.3,2.9
90,속초,2022-12-24,-1.1,-9.5,5.9,2.6
90,속초,2022-12-25,.5,-2.2,5.3,2.9
90,속초,2022-12-26,.3,-2.9,5.5,2.6
90,속초,2022-12-27,1.3,-3.6,7.3,2.1
90,속초,2022-12-28,-.4,-3.1,2.6,2.6
90,속초,2022-12-29,-1.4,-5.1,2.4,3.4
90,속초,2022-12-30,.5,-4.2,5.7,1.5
90,속초,2022-12-31,1.9,-2.5,5.9,3
90,속초,2023-01-01,3.2,.3,7.3,3
90,속초,2023-01-02,-.5,-5.1,4.2,1.4
90,속초,2023-01-03,0,-5.1,5.6,1.9
90,속초,2023-01-04,.7,-2.7,5,2.1
90,속초,2023-01-05,2.5,-1.6,7,2.2
90,속초,2023-01-06,3.5,-1.4,8.4,1.6
90,속초,2023-01-07,2.5,0,6.7,1.7
90,속초,2023-01-08,3.8,-2.2,9.1,1.9
90,속초,2023-01-09,5.2,1.7,10.2,2.7
90,속초,2023-01-10,3.6,-1.7,9.5,1.8
90,속초,2023-01-11,8,.8,12.9,1.6
90,속초,2023-01-12,9.6,4,15.1,1.5
90,속초,2023-01-13,6.1,4.1,9,1.5
90,속초,2023-01-14,3.8,0,7,3
90,속초,2023-01-15,-.2,-2,1.8,1.3
90,속초,2023-01-16,-2.6,-6.8,1.1,1.4
90,속초,2023-01-17,-2.7,-8,.9,2
90,속초,2023-01-18,-2.6,-6.9,1.2,1.3
90,속초,2023-01-19,.3,-6.3,3.7,1.7
90,속초,2023-01-20,-1.1,-5.6,3.6,3.6
90,속초,2023-01-21,-4.1,-9,.8,1.3
90,속초,2023-01-22,-.7,-4.8,3.6,1.2
90,속초,2023-01-23,.8,-2.4,4.7,2
90,속초,2023-01-24,-11.3,-15.1,-2.4,2.6
90,속초,2023-01-25,-9.7,-16,-3.3,2
90,속초,2023-01-26,-4.1,-7.9,-1,2.1
90,속초,2023-01-27,-5.7,-8.9,-2.5,2.2
90,속초,2023-01-28,-5.4,-11,-.8,2.3
90,속초,2023-01-29,-1.3,-6.3,3.3,1.7
90,속초,2023-01-30,-.2,-3.7,3.6,2.1
90,속초,2023-01-31,3.9,-2.8,8.3,2.4
90,속초,2023-02-01,3.2,-2,7.1,2.9
90,속초,2023-02-02,-2.2,-6.4,1.3,1.4
90,속초,2023-02-03,-1.2,-4,1.7,1.9
90,속초,2023-02-04,.9,-4.1,5.1,1.9
90,속초,2023-02-05,3.7,-2.1,8.2,1.5
90,속초,2023-02-06,5,.6,10.1,1.1
90,속초,2023-02-07,2.6,-.4,5.5,1.7
90,속초,2023-02-08,1.2,-1.9,5.6,1.9
90,속초,2023-02-09,2.2,-1.6,5.2,1.6
90,속초,2023-02-10,1.4,-.5,3.6,1.5
90,속초,2023-02-11,3.7,-1,7.4,1.2
90,속초,2023-02-12,4.4,.4,7.2,1.6
90,속초,2023-02-13,1.4,0,5.6,1.6
90,속초,2023-02-14,-.8,-4.4,1.6,2.3
90,속초,2023-02-15,-1.2,-3.2,0,1.5
90,속초,2023-02-16,1.4,-4.5,6.3,1.5
90,속초,2023-02-17,5.5,1.1,9.8,2
90,속초,2023-02-18,5.8,1.4,8.8,1
90,속초,2023-02-19,5.8,1.5,10.3,3.3
90,속초,2023-02-20,.5,-2.3,4.8,3.5
90,속초,2023-02-21,-2,-5.8,1.5,1.6
90,속초,2023-02-22,3.7,-5.6,8.6,1.6
90,속초,2023-02-23,5.9,2.7,9.7,1.6
90,속초,2023-02-24,3.4,-1.1,8.8,2.2
90,속초,2023-02-25,-.7,-3.9,1.6,1.6
90,속초,2023-02-26,2.5,-3.7,7.7,2
90,속초,2023-02-27,8.7,-.6,15.6,1.6
90,속초,2023-02-28,9.7,6.6,14.9,3.3
90,속초,2023-03-01,7.2,4.1,10.6,2.5
90,속초,2023-03-02,2.5,-.3,4.4,2.3
90,속초,2023-03-03,8.7,2,14.2,2
90,속초,2023-03-04,6.1,3.3,10.7,1.7
90,속초,2023-03-05,7.3,.7,12.5,1.6
90,속초,2023-03-06,14.1,6.5,19.3,2
90,속초,2023-03-07,14.4,11.2,18,1.9
90,속초,2023-03-08,15.6,8.4,20.8,3.1
90,속초,2023-03-09,6.6,4.9,9.4,2.2
90,속초,2023-03-10,9.4,5.2,13.6,2.2
90,속초,2023-03-11,7.2,6.2,9.1,2.6
90,속초,2023-03-12,5.5,.4,8.1,2.3
90,속초,2023-03-13,4.2,-1.7,8.6,3
90,속초,2023-03-14,9.3,6.2,13.2,2.2
90,속초,2023-03-15,13.3,8.1,18.7,2.5
90,속초,2023-03-16,5.7,2.1,10.5,1.8
90,속초,2023-03-17,5.6,.8,9.6,1.6
90,속초,2023-03-18,7.1,2.3,10.6,1.6
90,속초,2023-03-19,10,4.2,15.4,1.8
90,속초,2023-03-20,11.7,4.7,16.7,1.7
90,속초,2023-03-21,13,8,17.3,2
90,속초,2023-03-22,11.8,6.2,16,1.5
